decay_rank,cluster_id,violation_count,total_decayed_impact,avg_decayed_impact,last_active_date,first_violation_date,total_raw_impact,days_since_last_violation,trend_slope,trend_direction,decay_score_norm,hotspot_impact_score,orig_score_norm,hotspot_score_decay_blended,freshness
151,3365,280,275.49891684644695,0.9839247030230248,2024-04-06,2023-11-12,416.44000000000005,1,5.75,increasing,0.0176697456106498,326.95304109589046,0.13677090682341822,0.0534,active_this_week
152,7371,228,288.6457735780054,1.2659902349912517,2024-04-08,2023-11-10,427.48,0,5.3214,increasing,0.018512948976693425,321.188,0.13435927640726938,0.053267,active_this_week
153,9429,277,256.3906273514724,0.9255979326767957,2024-04-06,2023-11-15,422.325,1,3.25,increasing,0.01644419228254347,327.78486013986014,0.13711887313862786,0.052647,active_this_week
154,6483,267,260.723393614817,0.9764921109169176,2024-04-08,2023-11-11,422.20000000000005,0,3.2857,increasing,0.01672208403812658,325.542972972973,0.13618104751148832,0.05256,active_this_week
155,9036,236,286.9892651633573,1.2160562083193105,2024-04-08,2023-11-10,415.84000000000003,0,6.25,increasing,0.01840670506610467,315.504,0.13198154708021198,0.052479,active_this_week
156,7202,233,252.17340439551177,1.0822892892511236,2024-04-07,2023-11-10,418.00000000000006,1,1.2143,increasing,0.01617371115808682,316.95540540540543,0.13258869859285838,0.051098,active_this_week
157,7771,241,262.1668822905597,1.0878293870977582,2024-03-31,2023-11-11,413.06000000000006,7,4.7143,increasing,0.016814665446373802,312.586,0.13076089011744746,0.050999,active_this_week
158,6313,232,273.08502718689243,1.1770906344262604,2024-04-08,2023-11-09,400.72,0,6.3929,increasing,0.017514925342371652,306.332,0.12814471854612142,0.050704,active_this_week
159,2662,329,241.09112017538578,0.7327997573719932,2024-04-04,2023-11-16,377.59999999999997,4,5.6786,increasing,0.015462923815631717,314.9610791366906,0.1317544325730054,0.05035,active_this_week
160,3890,188,277.94969674780003,1.4784558337648939,2024-04-08,2023-11-10,416.36,0,3.3571,increasing,0.017826931917951105,301.5475436241611,0.12614328606215608,0.050322,active_this_week
161,5802,231,233.1226236482584,1.0091888469621577,2024-04-07,2023-11-12,418.88,1,-0.4643,stable,0.014951846283475158,316.73106122448985,0.1324948509963915,0.050215,active_this_week
162,12572,226,256.89575660831895,1.1367068876474289,2024-04-05,2023-11-15,406.025,3,4.0357,increasing,0.016476589888933878,307.8809574468085,0.12879267800207508,0.050171,active_this_week
163,10143,354,249.37031805566443,0.7044359267109165,2024-04-08,2023-11-10,354.475,0,10.4643,increasing,0.015993928881202598,310.185,0.12975650445343181,0.050123,active_this_week
164,2513,297,249.79235358309387,0.8410516955659726,2024-04-06,2023-11-11,377.725,2,6.5357,increasing,0.016020997083479746,307.619693877551,0.1286833862971639,0.04982,active_this_week
165,9394,242,249.54369138548208,1.0311722784524053,2024-04-07,2023-11-15,392.96000000000004,1,2.1429,increasing,0.01600504857150344,302.1093333333333,0.12637829377980875,0.049117,active_this_week
166,7586,291,247.01950997825452,0.8488642954579193,2024-04-08,2023-11-18,373.2800000000001,0,7.0714,increasing,0.015843154492748486,302.63349295774657,0.1265975600906861,0.049069,active_this_week
167,7251,297,229.27228038395313,0.7719605400133102,2024-04-04,2023-11-11,376.64000000000004,3,0.6786,increasing,0.014704895817125871,308.9236551724138,0.12922885902977174,0.049062,active_this_week
168,6145,252,250.6528915667059,0.9946543316139124,2024-04-06,2023-11-13,381.68000000000006,2,6.7857,increasing,0.016076189631721964,298.6746666666667,0.1249415049582043,0.048736,active_this_week
169,7263,207,242.16183128789584,1.1698639192651972,2024-04-07,2023-11-10,402.56,1,1.5357,increasing,0.015531596292449814,300.48194594594594,0.12569752553254024,0.048581,active_this_week
170,12619,232,249.21282097299212,1.074193193849104,2024-04-04,2023-11-17,385.85,3,5.0,increasing,0.01598382744988993,297.1718705035971,0.12431285567785244,0.048483,active_this_week
171,9756,284,207.287107150779,0.7298841801083767,2024-03-27,2023-11-10,388.9,12,-4.2143,decreasing,0.013294827049222968,310.9093430656934,0.13005951144677275,0.048324,active_this_month
172,9944,304,239.18535491209533,0.7867939306318925,2024-04-06,2023-11-10,362.56000000000006,2,7.1071,increasing,0.015340693253779002,299.3130270270271,0.1252085436897419,0.048301,active_this_week
173,3883,216,272.9796890377856,1.2637948566564148,2024-04-06,2023-11-14,380.05,1,9.1786,increasing,0.017508169242133144,285.9883333333333,0.11963456146427519,0.048146,active_this_week
174,2479,259,261.53074242379563,1.0097712062694812,2024-04-04,2023-11-11,359.65,4,10.2857,increasing,0.016773865178455583,284.7813793103448,0.11912966878713414,0.047481,active_this_week
175,9160,228,226.56351990148522,0.9936996486907247,2024-04-08,2023-11-09,389.56000000000006,0,-0.0714,stable,0.014531163342264397,296.636,0.12408869047519448,0.047398,active_this_week
176,9035,263,227.91337243059849,0.8665907696980931,2024-04-07,2023-11-11,368.28000000000003,0,1.6786,increasing,0.014617739184646447,294.7247567567568,0.12328917972385743,0.047219,active_this_week
177,6485,301,207.66014799240094,0.6899008238950197,2024-04-06,2023-11-11,367.20000000000005,2,-1.6429,decreasing,0.013318752866606548,301.2206849315069,0.12600655462314703,0.047125,active_this_week
178,5167,238,214.46552616296097,0.9011156561468948,2024-03-23,2023-12-09,382.84999999999997,16,0.8571,increasing,0.01375523117452341,295.4119230769232,0.12357663495116668,0.046702,active_this_month
179,6788,200,202.79810769180284,1.0139905384590142,2024-04-07,2023-11-10,404.24000000000007,1,-4.6786,decreasing,0.013006914924578707,299.08762416107385,0.12511425322443934,0.046639,active_this_week
180,7288,224,234.03632483832072,1.044805021599646,2024-04-06,2023-11-13,374.8,2,2.6786,increasing,0.015010448574102483,287.5466666666667,0.12028644303851832,0.046593,active_this_week
181,6719,218,215.8778594848308,0.9902654104808752,2024-04-07,2023-11-12,385.04,1,-0.5,stable,0.013845814363744414,293.5852244897959,0.12281249089727736,0.046536,active_this_week
182,111,299,247.55832764539014,0.8279542730615055,2024-04-08,2023-11-11,334.325,0,12.1429,increasing,0.015877712781462616,280.4792281879195,0.11732999410500472,0.046313,active_this_week
183,6776,186,243.38819232690065,1.308538668424197,2024-04-08,2023-11-12,378.36,0,3.0,increasing,0.015610251729044887,280.76089795918364,0.1174478221267641,0.046162,active_this_week
184,7449,258,214.32681409740292,0.8307240856488485,2024-04-03,2023-11-11,367.36000000000007,5,0.8214,increasing,0.01374633456273417,291.10481118881125,0.12177488508289057,0.046155,active_this_week
185,7443,305,191.0563945693333,0.6264144084240436,2024-03-19,2023-11-11,366.56000000000006,20,-4.6786,decreasing,0.012253833619279406,299.35006250000004,0.12522403635867738,0.046145,active_this_month
186,6654,229,230.94003509768433,1.0084717689855212,2024-04-06,2023-11-10,366.08000000000004,1,2.6429,increasing,0.014811861034520963,282.7763783783784,0.11829093734506625,0.045856,active_this_week
187,2694,376,205.75859711121092,0.5472303114659864,2024-04-05,2023-11-15,319.90000000000003,2,7.5357,increasing,0.013196792603673601,290.7991549295775,0.12164702304003717,0.045732,active_this_week
188,7529,313,233.48288344757748,0.7459517043053594,2024-04-08,2023-11-11,324.95,0,8.7857,increasing,0.014974952359827754,278.85758389261747,0.11665162830644826,0.045478,active_this_week
189,9033,223,229.8631324403863,1.0307763786564408,2024-04-07,2023-11-17,364.00000000000006,0,3.0714,increasing,0.014742791448986095,280.0654929577465,0.11715692049655661,0.045467,active_this_week
190,6838,174,232.09566547843252,1.3338831349335203,2024-04-07,2023-11-10,377.28000000000003,0,1.0,increasing,0.014885980000510002,277.01565100671144,0.11588111144485602,0.045185,active_this_week
191,5080,273,232.77632690806874,0.8526605381247939,2024-04-07,2023-11-11,333.44000000000005,1,8.2143,increasing,0.014929635759473862,275.2058918918919,0.11512405350639439,0.044988,active_this_week
192,10235,295,208.7897363093269,0.7077618179977183,2024-04-08,2023-11-11,331.95,0,4.9286,increasing,0.013391201565981902,283.25783783783777,0.11849234133460632,0.044922,active_this_week
193,4804,222,221.07314394908553,0.9958249727436286,2024-04-08,2023-11-10,357.32000000000005,0,2.3214,increasing,0.014179025673281097,277.84502013422826,0.11622805291168445,0.044794,active_this_week
194,6488,201,227.64685175510203,1.1325714017666768,2024-04-08,2023-11-10,364.16,0,1.5714,increasing,0.014600645278834012,275.146,0.11509899954654142,0.04475,active_this_week
195,8607,129,247.03121924811177,1.9149706918458276,2024-04-07,2023-11-18,383.92,0,3.3571,increasing,0.015843905493231655,265.04880851063825,0.11087514516139538,0.044353,active_this_week
196,7079,182,229.34815963557134,1.26015472327237,2024-04-07,2023-11-11,360.08000000000004,1,2.3929,increasing,0.01470976250440206,269.09902040816326,0.11256942869579759,0.044068,active_this_week
197,8924,405,182.56713762297977,0.4507830558592093,2024-04-04,2023-11-09,302.05,4,4.6786,increasing,0.011709355940809569,285.25397260273974,0.11932736388409018,0.043995,active_this_week
198,9220,231,198.3898616894863,0.8588305700843564,2024-04-08,2023-11-11,360.44000000000005,0,-1.2143,decreasing,0.012724182105365803,278.9802162162162,0.11670292782655134,0.043918,active_this_week
199,5190,245,212.63631121978293,0.8679033111011548,2024-03-20,2023-11-14,345.36000000000007,18,2.2857,increasing,0.013637910340441255,273.3469523809524,0.11434642243806459,0.04385,active_this_month
200,5140,168,209.41761793803528,1.246533440107353,2024-04-02,2023-11-12,375.64000000000004,6,-0.8929,decreasing,0.013431472173140264,274.1925106382979,0.11470013613725986,0.043812,active_this_week
201,108,307,203.23864016175017,0.6620151145333881,2024-04-08,2023-11-12,320.55,0,2.6429,increasing,0.01303516947006405,274.8570270270271,0.11497811645143854,0.043618,active_this_week
202,6699,256,220.75166937333773,0.8623112084896005,2024-04-07,2023-11-28,335.68000000000006,1,8.1429,increasing,0.014158407174889972,268.52338461538466,0.11232862888823361,0.043609,active_this_week
203,6920,145,247.82494678518026,1.709137564035726,2024-04-07,2023-11-12,359.0,0,4.8571,increasing,0.01589481300250504,256.85408163265305,0.10744712925270236,0.043361,active_this_week
204,3504,285,203.57334299125827,0.7142924315482746,2024-04-06,2023-11-13,322.8,1,3.0714,increasing,0.0130566363924036,271.55068965517245,0.11359501030537861,0.043218,active_this_week
205,7520,195,216.6179496239589,1.1108612801228661,2024-04-01,2023-11-13,348.88000000000005,7,2.5714,increasing,0.013893281717289884,264.2922857142857,0.11055867675191702,0.042893,active_this_week
206,4517,156,230.99220152905,1.4807192405708334,2024-04-03,2023-11-12,355.56,5,3.8571,increasing,0.014815206846483485,258.1052307692308,0.10797050961768538,0.042762,active_this_week
207,4515,164,221.7293983443071,1.3520085264896775,2024-04-08,2023-11-11,357.64000000000004,0,2.1786,increasing,0.014221116031937205,260.6515675675676,0.10903569253147337,0.042665,active_this_week
208,8864,275,190.4457346639726,0.6925299442326276,2024-04-07,2023-11-19,329.15,1,-0.5,stable,0.01221466756626599,269.693237410072,0.11281800138968825,0.042396,active_this_week
209,6780,304,179.36381195175096,0.5900125393149702,2024-04-06,2023-11-15,320.00000000000006,2,-0.6786,decreasing,0.011503903409937278,272.9647887323944,0.11418655584501188,0.042309,active_this_week
210,8905,252,192.53548994541674,0.764029722005622,2024-04-06,2023-11-11,327.775,1,1.5714,increasing,0.012348698743717808,265.5833673469388,0.11109876166774822,0.041974,active_this_week
211,11556,227,246.54394640801644,1.0860966802115262,2024-04-08,2023-11-18,305.4,0,12.5714,increasing,0.01581265314848192,246.2223943661972,0.1029996847401135,0.041969,active_this_week
212,6289,230,219.71217619570447,0.9552703312856716,2024-04-04,2023-11-17,323.84000000000003,4,4.0,increasing,0.014091736930872196,253.74644604316543,0.10614714398195428,0.041708,active_this_week
213,5009,170,240.49557769475413,1.4146798687926714,2024-04-07,2023-11-16,332.72,1,7.2143,increasing,0.015424727352815996,245.5935384615385,0.10273662190988828,0.041618,active_this_week
214,12612,192,210.3093370171265,1.095361130297534,2024-04-02,2023-11-17,332.45,6,3.4286,increasing,0.013488664591404785,254.19794117647055,0.10633601330276415,0.041343,active_this_week
215,6144,195,193.00746038334128,0.9897818481196989,2024-04-07,2023-11-15,339.28000000000003,1,-0.1429,stable,0.012378969634323602,258.0872307692308,0.10796297986260323,0.041054,active_this_week
216,6707,208,201.1973718379556,0.967295056913248,2024-04-07,2023-11-10,322.28,0,2.75,increasing,0.012904248113213012,251.85448648648645,0.10535569997711224,0.04064,active_this_week
217,10138,126,222.08054404110266,1.7625440003262116,2024-04-08,2023-11-10,347.68000000000006,0,2.4643,increasing,0.014243637554728199,244.008,0.1020733598938472,0.040593,active_this_week
218,5000,164,238.33544394139386,1.45326490208167,2024-04-03,2023-11-21,319.24,5,7.2857,increasing,0.01528618229302497,236.8297142857143,0.09907054137504802,0.040421,active_this_week
219,10259,276,194.5360003876849,0.7048405811148004,2024-04-08,2023-11-11,289.0,0,6.1786,increasing,0.012477006001731562,251.5216216216216,0.10521645603778497,0.040299,active_this_week
220,5131,113,227.01749101549785,2.0090043452698927,2024-04-04,2023-12-14,343.12,4,2.6786,increasing,0.01456027980555582,237.5003783783784,0.09935109339505713,0.039998,active_this_week
221,7003,230,180.76984640481,0.7859558539339566,2024-04-07,2023-11-14,317.43000000000006,1,0.25,stable,0.011594082606972778,253.79133333333337,0.10616592122091355,0.039966,active_this_week
222,6847,127,220.78180920975961,1.7384394425965324,2024-04-06,2023-11-15,337.0,1,2.4286,increasing,0.014160340261409577,239.44295774647887,0.10016371266558302,0.039961,active_this_week
223,6143,236,179.81738673105858,0.7619380793688922,2024-04-04,2023-11-11,312.32000000000005,4,-0.25,stable,0.01153299445340675,253.99616666666668,0.10625160704495042,0.039949,active_this_week
224,9570,158,185.23485103346707,1.1723724748953612,2024-04-07,2023-11-10,344.80000000000007,1,-1.3214,decreasing,0.011880455768950462,251.34621621621625,0.10514308049651884,0.039859,active_this_week
225,6564,394,153.09348893634916,0.3885621546607847,2024-04-05,2023-11-10,258.3,2,-0.3929,stable,0.009818996877072501,261.745306122449,0.10949322494492779,0.039721,active_this_week
226,5189,157,211.82872947124352,1.3492275762499588,2024-04-06,2023-11-15,316.52000000000004,1,3.6786,increasing,0.013586114260007122,233.38735211267607,0.09763053337132069,0.038799,active_this_week
227,5132,121,218.73424584212782,1.8077210400175854,2024-04-07,2023-11-19,324.40000000000003,1,3.7143,increasing,0.014029015157696357,229.0986330935252,0.09583647760296321,0.038571,active_this_week
228,6217,268,175.89893489256747,0.6563393093006249,2024-04-08,2023-11-10,284.44000000000005,0,1.4643,increasing,0.011281675689738754,243.364,0.10180396198979634,0.038438,active_this_week
229,6652,146,182.53095526274205,1.2502120223475484,2024-04-06,2023-11-10,327.16,2,-1.25,decreasing,0.011707035303370004,239.12253061224493,0.10002967167433513,0.038204,active_this_week
230,10236,239,194.6133550400643,0.8142818202513151,2024-04-08,2023-11-12,275.55,0,8.8571,increasing,0.012481967317169714,234.30297297297295,0.09801355563944059,0.038141,active_this_week
231,5357,136,208.6297132173099,1.534042008950808,2024-04-03,2023-11-15,317.84000000000003,4,3.2857,increasing,0.013380938123351577,229.204,0.09588055465849214,0.038131,active_this_week
232,9999,267,153.6242811485148,0.575371839507546,2024-04-05,2023-11-11,296.20000000000005,2,-5.3929,decreasing,0.009853040435096029,247.96315068493152,0.10372787744776923,0.038015,active_this_week
233,12657,185,177.574302022484,0.9598610920134271,2024-04-04,2023-11-09,309.4,4,0.3929,stable,0.011389129146648603,237.64342465753424,0.0994109324754715,0.037796,active_this_week
234,6392,144,172.2699049104858,1.1963187841005958,2024-04-02,2023-11-12,330.72,6,-2.2143,decreasing,0.011048919650873656,239.53838297872343,0.10020363092266416,0.037795,active_this_week
235,9431,150,216.72647208501658,1.444843147233444,2024-04-06,2023-11-11,300.675,1,5.3571,increasing,0.013900242050571337,223.3502054794521,0.09343179693398918,0.03776,active_this_week
236,12627,198,180.75885542637985,0.9129235122544437,2024-03-25,2023-11-15,298.9,13,2.6786,increasing,0.011593377675733497,235.7102290076336,0.09860223859937921,0.037696,active_this_month
237,6210,246,149.80846058032944,0.6089774820338595,2024-04-03,2023-11-14,299.36000000000007,5,-5.1429,decreasing,0.009608304159877566,244.9457872340426,0.10246565479337624,0.037466,active_this_week
238,6567,193,179.44505264445556,0.9297671121474381,2024-04-05,2023-11-10,296.16,2,0.1429,stable,0.011509113965353448,232.3745714285714,0.09720686723225085,0.037218,active_this_week
239,5188,140,194.49506873191052,1.389250490942218,2024-04-07,2023-11-19,311.52000000000004,1,3.1071,increasing,0.012474380757490187,226.1206330935252,0.09459072145659146,0.037109,active_this_week
